Link,Name,Comment,Rate
https://www.lazada.vn/products/dong-ho-thong-minh-xiaomi-amazfit-pace-hang-chinh-hang-i211150742-s264277776.html?search=1,Đồng Hồ Thông Minh Xiaomi Amazfit Pace - Hàng Chính Hãng,Rất đẹp! Hàng nguyên tem void nhập khẩu bởi Mi House. Hi vọng chính sách bảo hàng ok như DGW phân phối chính thức,5
https://www.lazada.vn/products/dong-ho-thong-minh-xiaomi-amazfit-pace-hang-chinh-hang-i211150742-s264277776.html?search=1,Đồng Hồ Thông Minh Xiaomi Amazfit Pace - Hàng Chính Hãng,Rất đẹp! Hàng nguyên tem void nhập khẩu bởi Mi House. Hi vọng chính sách bảo hàng ok như DGW phân phối chính thức,5
https://www.lazada.vn/products/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-i211151381-s264263575.html?search=1,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,hang dung mau nhung ket noi bi gián đoạn không hiển thị tin nhắn số hay tên nguoi goi,1
https://www.lazada.vn/products/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-i211151381-s264263575.html?search=1,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"hàng tồn kho sx từ 2017, mua hàng mới tinh mà đã hết BH từ năm ngoái,LH bảo gửi hoá đơn thì ko TL,dấu hiệu cố tình trốn thuế. sẽ có đơn từ tố cáo đầy đủ",1
https://www.lazada.vn/products/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-i211151381-s264263575.html?search=1,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,Không thấy xuất hoá đơn và phiếu bảo hành? Pin Sản phẩm sử dụng không được 45 ngày liên tục như quảng cáo ( thực tế sạc đầy 6 tiếng mà chỉ dùng được 1 tuần ),2
https://www.lazada.vn/products/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-i211151381-s264263575.html?search=1,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"hàng nhận nhanh, đóng gói cẩn thận. mầu sản phẩm không hẳn trắng như mẫu hoặc mô tả. mầu ghi xám nhạt. nếu biết ko phải là màu trắng tinh thì sẽ đặt mầu đen. mới nhận nên chưa có nhiều cảm nhận. giao diện nhìn ko mượt, nét chữ và hình ảnh hơi giống đồ chơi.",4
https://www.lazada.vn/products/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-i211151381-s264263575.html?search=1,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"chính hãng , dùng tốt",5
https://www.lazada.vn/products/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-i211151381-s264263575.html?search=1,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Sản phẩm y như hình, giao hàng nhanh, uy tín",5
https://www.lazada.vn/products/dong-ho-thong-minh-wimate-brand-wiko-i251374009-s333072847.html?search=1,ĐỒNG HỒ THÔNG MINH WIMATE- BRAND WIKO,"Ngoại quan đẹp , nội dung đơn giản , cảm ứng điều khiển khó, không theo ý",4
https://www.lazada.vn/products/dong-ho-thong-minh-wimate-brand-wiko-i251374009-s333072847.html?search=1,ĐỒNG HỒ THÔNG MINH WIMATE- BRAND WIKO,"Sp như mô tả, ban đầu nhận thông báo rất ok, tầm giá đáng mua..",5
https://www.lazada.vn/products/dong-ho-thong-minh-wimate-brand-wiko-i251374009-s333072847.html?search=1,ĐỒNG HỒ THÔNG MINH WIMATE- BRAND WIKO,khá ổn!,5
https://www.lazada.vn/products/dong-ho-thong-minh-wimate-brand-wiko-i251374009-s333072847.html?search=1,ĐỒNG HỒ THÔNG MINH WIMATE- BRAND WIKO,"Vô tích sự, mua uổng tiền",1
https://www.lazada.vn/products/huawei-watch-2-phien-ban-bluetooth-i252532637-s336403631.html?search=1,HUAWEI Watch 2 (Phiên bản Bluetooth),"Chức năng dùng tốt, hoạt động được 2 ngày ở chế độ SmartWatch.",4
https://www.lazada.vn/products/huawei-watch-2-phien-ban-bluetooth-i252532637-s336403631.html?search=1,HUAWEI Watch 2 (Phiên bản Bluetooth),Tuyệt vời,5
https://www.lazada.vn/products/huawei-watch-2-phien-ban-bluetooth-i252532637-s336403631.html?search=1,HUAWEI Watch 2 (Phiên bản Bluetooth),"Chức năng dùng tốt, hoạt động được 2 ngày ở chế độ SmartWatch.",4
https://www.lazada.vn/products/huawei-watch-2-phien-ban-bluetooth-i252532637-s336403631.html?search=1,HUAWEI Watch 2 (Phiên bản Bluetooth),Tuyệt vời,5
https://www.lazada.vn/products/huawei-watch-2-phien-ban-bluetooth-i252532637-s336403631.html?search=1,HUAWEI Watch 2 (Phiên bản Bluetooth),"Chức năng dùng tốt, hoạt động được 2 ngày ở chế độ SmartWatch.",4
https://www.lazada.vn/products/huawei-watch-2-phien-ban-bluetooth-i252532637-s336403631.html?search=1,HUAWEI Watch 2 (Phiên bản Bluetooth),Tuyệt vời,5
https://www.lazada.vn/products/huawei-watch-2-phien-ban-bluetooth-i252532637-s336403631.html?search=1,HUAWEI Watch 2 (Phiên bản Bluetooth),"Chức năng dùng tốt, hoạt động được 2 ngày ở chế độ SmartWatch.",4
https://www.lazada.vn/products/huawei-watch-2-phien-ban-bluetooth-i252532637-s336403631.html?search=1,HUAWEI Watch 2 (Phiên bản Bluetooth),Tuyệt vời,5
https://www.lazada.vn/products/huawei-watch-2-phien-ban-bluetooth-i252532637-s336403631.html?search=1,HUAWEI Watch 2 (Phiên bản Bluetooth),"Chức năng dùng tốt, hoạt động được 2 ngày ở chế độ SmartWatch.",4
https://www.lazada.vn/products/huawei-watch-2-phien-ban-bluetooth-i252532637-s336403631.html?search=1,HUAWEI Watch 2 (Phiên bản Bluetooth),Tuyệt vời,5
https://www.lazada.vn/products/huawei-watch-2-phien-ban-bluetooth-i252532637-s336403631.html?search=1,HUAWEI Watch 2 (Phiên bản Bluetooth),"Chức năng dùng tốt, hoạt động được 2 ngày ở chế độ SmartWatch.",4
https://www.lazada.vn/products/huawei-watch-2-phien-ban-bluetooth-i252532637-s336403631.html?search=1,HUAWEI Watch 2 (Phiên bản Bluetooth),Tuyệt vời,5
https://www.lazada.vn/products/dong-ho-thong-minh-sanda-sd01-theo-doi-suc-khoe-da-chuc-nang-i273266497-s416570131.html?search=1,Đồng hồ thông minh SANDA SD01 Theo Dõi Sức Khoẻ Đa Chức Năng,rat buon khi mua ko sai duoc,5
https://www.lazada.vn/products/dong-ho-thong-minh-sanda-sd01-theo-doi-suc-khoe-da-chuc-nang-i273266497-s416570131.html?search=1,Đồng hồ thông minh SANDA SD01 Theo Dõi Sức Khoẻ Đa Chức Năng,hàng giống hình nhưng các chức năng ko giống như mô tả,1
https://www.lazada.vn/products/dong-ho-thong-minh-sanda-sd01-theo-doi-suc-khoe-da-chuc-nang-i273266497-s416570131.html?search=1,Đồng hồ thông minh SANDA SD01 Theo Dõi Sức Khoẻ Đa Chức Năng,hướng dẩn sử dụng đi shop,5
https://www.lazada.vn/products/dong-ho-thong-minh-sanda-sd01-theo-doi-suc-khoe-da-chuc-nang-i273266497-s416570131.html?search=1,Đồng hồ thông minh SANDA SD01 Theo Dõi Sức Khoẻ Đa Chức Năng,tốt,5
https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-uwatch-dz09-hang-nhap-khau-i101127877-s101304966.html?search=1,Đồng hồ thông minh Smart Watch Uwatch DZ09 - Hàng nhập khẩu,"chưa biết cach truy cập mạng, sim Viettel",5
https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-uwatch-dz09-hang-nhap-khau-i101127877-s101304966.html?search=1,Đồng hồ thông minh Smart Watch Uwatch DZ09 - Hàng nhập khẩu,đồng hồ đẹp ok chỉ có điều giao hàng chậm,5
https://www.lazada.vn/products/dong-ho-thong-minh-smart-watch-uwatch-dz09-hang-nhap-khau-i101127877-s101304966.html?search=1,Đồng hồ thông minh Smart Watch Uwatch DZ09 - Hàng nhập khẩu,ok,5
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,Hàng giao không cho xem trước khi thanh toán là hạn chế vì mua phỉa được xem và sử dụng thử nhé Shop!,5
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,"đâù năm mà bán hàng ko sài dc cho khách , pin mem nhu keo dĕo , dt 3 so ko nghe máy? nt ko tra loi? có 125k mà cung lua gat dc nua? thì ca năm nay ko mua bán dc j đâu nha shop?",5
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,lần sau cho khách xem hàng,5
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,hàng quá dởm trầy xước lag,1
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,sau khi tôi nhận hàng va tôi técc thử thì cũng thấy ok.,5
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,chắc lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn ,5
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,sop ko cho xem hàng khó mua quá,5
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,đồng hồ em lỡ làm vô nước có thể gửi lại nhà sản xuất sửa chữa đc ko ạ,5
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,Quá tệ. thường xuyên tắt nguồn và nút nguồn fail,1
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,toi moi mua hai ngay nai .tôi lap sim vô không gọi dược la Sao shop,5
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,đồng hồ tốt giao hàng nhanh đáng mua,5
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,"đông hồ đẹp, sài OK,  cảm ứng mượt,  nói chung là sài OK,  vừa giá tiền",4
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,may nay co chuc nang may tinh ko,5
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,tot lam mik mua cai nay la cai thu 2 lun,5
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,Khi vàn fb bị báo lỗi,3
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,duoc,5
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,bt,5
https://www.lazada.vn/products/dong-ho-thong-minh-c1-plus-i100979824-s313103813.html?search=1,Đồng hồ thông minh C1 Plus,hàng tốt ,5
https://www.lazada.vn/products/bo-dong-ho-thong-minh-dz09-tang-viet-cam-ung-i136090099-s138253249.html?search=1,Bộ đồng hồ thông minh DZ09 tặng viết cảm ứng,"Mở ra thấy trầy không thương tiếc, tính trả lại mà kg có thời gian ra bưu điện . Nay Lazada kg cho kiểm hàng giờ mấy shop làm ăn sống nhăn. Dẹp, nghỉ chơi lazada luôn!",1
https://www.lazada.vn/products/bo-dong-ho-thong-minh-dz09-tang-viet-cam-ung-i136090099-s138253249.html?search=1,Bộ đồng hồ thông minh DZ09 tặng viết cảm ứng,đã nhận đc hàng. đẹp. sử dụng mới biết độ bền,5
https://www.lazada.vn/products/bo-dong-ho-thong-minh-dz09-tang-viet-cam-ung-i136090099-s138253249.html?search=1,Bộ đồng hồ thông minh DZ09 tặng viết cảm ứng,"Đồng hồ đẹp ok xài chụp ảnh nghe nhạc, gọi điện, kết nối Bluetooth, ok xài rất bền .anh giao hàng rất vui vẻ và vui tính ,giao hàng nhanh đống gói cẩn thận.",5
https://www.lazada.vn/products/bo-dong-ho-thong-minh-dz09-tang-viet-cam-ung-i136090099-s138253249.html?search=1,Bộ đồng hồ thông minh DZ09 tặng viết cảm ứng,"có sự lừa nhẹ, hàng nhận được mẫu mã hoàn toàn không giống với hình ảnh đăng trong bài....không bao giờ mua hàng của Trường Vinh 139 (TP HCM)",1
https://www.lazada.vn/products/bo-dong-ho-thong-minh-dz09-tang-viet-cam-ung-i136090099-s138253249.html?search=1,Bộ đồng hồ thông minh DZ09 tặng viết cảm ứng,"Tôi không biết cửa hàng Trường Vinh có phải của chi njanjs Lazada không, nhưng thấy Lazada làm ăn rất uy tín, mua hàng bị lỗi họ cho trả lại hoàn tiền, tôi đã nhận được mã giảm giá hoàn tiền của Lazada, cám ơn rất nhiều!",4
https://www.lazada.vn/products/bo-dong-ho-thong-minh-dz09-tang-viet-cam-ung-i136090099-s138253249.html?search=1,Bộ đồng hồ thông minh DZ09 tặng viết cảm ứng,"Tôi mua đồng hồ chọn màu trắng nhưng gửi về màu vàng đồng, con tôi cũng không thích, vì bé rất thích màu trắng, nhưng gửi trả lại đổi màu khác thì mất thời gian quá.",3
https://www.lazada.vn/products/bo-dong-ho-thong-minh-dz09-tang-viet-cam-ung-i136090099-s138253249.html?search=1,Bộ đồng hồ thông minh DZ09 tặng viết cảm ứng,sp chỉ bị va chạm hay lắc tay một cái là nó tắt nguồn gọi điện hỏi shop thì nói thô tục khinh thường khách ,2
https://www.lazada.vn/products/bo-dong-ho-thong-minh-dz09-tang-viet-cam-ung-i136090099-s138253249.html?search=1,Bộ đồng hồ thông minh DZ09 tặng viết cảm ứng,"tốt, vừa giá tiền. Máy ko chạy được tiếng việt, nếu chạy tiếng việt thì sẽ sạc ko được.  Nếu ai mới mua về mà sạc ko được, máy báo là"" lỗi sạc pin ""thì reset lại và mã khởi động là 1122. Nên shop coi lại những máy còn lại mà bị như vậy thì in vào hướng dẫn sử dụng cho khách hàng biết để khỏi gửi đi bảo hành vừa mất thời gian và tốn tiền ",4
https://www.lazada.vn/products/bo-dong-ho-thong-minh-dz09-tang-viet-cam-ung-i136090099-s138253249.html?search=1,Bộ đồng hồ thông minh DZ09 tặng viết cảm ứng,pin sạc k vào dien,5
https://www.lazada.vn/products/bo-dong-ho-thong-minh-dz09-tang-viet-cam-ung-i136090099-s138253249.html?search=1,Bộ đồng hồ thông minh DZ09 tặng viết cảm ứng,Sản phẩm tốt. Màn hình cảm ứng rất nhạy. Giao nhầm màu: mình đặt màu vàng lại giao màu trắng. Nhưng không sao. Bé nhà mình rất thích.,5
