,Link,Name,Comment,Rate
14,https://tiki.vn/dong-ho-do-ap-suat-lop-xe-bang-co-cho-o-to-xe-may-p2872041.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng hồ đo áp suất lốp xe bằng cơ cho ô tô xe máy,"Sản phẩm lỗi, lẫy đóng nắp hộp bị gãy không đóng được.",2.0
15,https://tiki.vn/dong-ho-do-ap-suat-lop-xe-bang-co-cho-o-to-xe-may-p2872041.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng hồ đo áp suất lốp xe bằng cơ cho ô tô xe máy,"không thể chấp nhận được, hàng còn hộp niêm phong nhưng khi mở bao bì thì chỉ thấy vỏ hộp không thấy sản phẩm...đã là khách quen của tiki rất lâu, mua cũng nhiều sản phẩm nhưng lần này tiki xử lí quá quá tệ... 53k không đáng bao nhiêu nhưng cảm giác như lừa dối khách hàng.",1.0
16,https://tiki.vn/dong-ho-do-ap-suat-lop-xe-bang-co-cho-o-to-xe-may-p2872041.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng hồ đo áp suất lốp xe bằng cơ cho ô tô xe máy,"Mới dùng đo được 1 lần là không reset về 0 được. Đồ dỏm loại 1 luôn =)). Ham rẻ nên tốn mất 55k mà chả được cái gì. Ai muốn mua đồ đo áp suất lốp xe thì tìm loại nào tốt hẳn, mắc tí mà mua cho đáng đồng tiền. Đừng ham rẻ như mình. Moẹnó",1.0
17,https://tiki.vn/dong-ho-do-ap-suat-lop-xe-bang-co-cho-o-to-xe-may-p2872041.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng hồ đo áp suất lốp xe bằng cơ cho ô tô xe máy,sử dụng 2 lần là ko reset về 0. Mọi người mua để ý nhé,1.0
18,https://tiki.vn/dong-ho-do-ap-suat-lop-xe-bang-co-cho-o-to-xe-may-p2872041.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng hồ đo áp suất lốp xe bằng cơ cho ô tô xe máy,"Thiết bị đo áp suất xe hơi bền theo thời gian, đã mua 2 cái :)",4.0
19,https://tiki.vn/dong-ho-do-ap-suat-lop-xe-bang-co-cho-o-to-xe-may-p2872041.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng hồ đo áp suất lốp xe bằng cơ cho ô tô xe máy,Hộp nhựa đựng đồng hồ áp suất đã bị vỡ khi vừa khui hộp. Sản phẩm bị trầy giống như đã qua sử dụng.,1.0
20,https://tiki.vn/dong-ho-do-ap-suat-lop-xe-bang-co-cho-o-to-xe-may-p2872041.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng hồ đo áp suất lốp xe bằng cơ cho ô tô xe máy,"Sản phẩm dùng ổn, giao hàng đúng hạn, còn được bảo hành 6 tháng. Xin cảm ơn Tiki và nhà cung cấp.",4.0
21,https://tiki.vn/dong-ho-do-ap-suat-lop-xe-bang-co-cho-o-to-xe-may-p2872041.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng hồ đo áp suất lốp xe bằng cơ cho ô tô xe máy,Chất lượng sản phẩm hoàn thiện ko tốt. Mặt kính bị xước như đã dùng rồi. Keo dán mặt đồng hồ và tay cầm bị tràn ra ngoài. Đo áp suất hơi khó,2.0
22,https://tiki.vn/dong-ho-treo-tuong-jeanlee-p1940773.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,đồng hồ treo tường jeanlee,"Kim phút lỏng hao hụt mất 2 phút, mong nhà sản xuất và kiểm soát chất lượng khắc phục ạ, hàng đẹp, chỉ mất mỗi cái đó, lúc kim chạy cứ sọc qua sọc lại",4.0
23,https://tiki.vn/dong-ho-treo-tuong-jeanlee-p1940773.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,đồng hồ treo tường jeanlee,mua về bị vỡ kính mất mỹ quan mong nhà sx chúvys hơn,1.0
24,https://tiki.vn/dong-ho-treo-tuong-jeanlee-p1940773.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,đồng hồ treo tường jeanlee,"Sản phẩm giao tới bị bể mặt kính, nên quyết định tháo kính bể ra xài luôn. Hình thức đơn giản, dễ đọc giờ.",3.0
25,https://tiki.vn/dong-ho-treo-tuong-jeanlee-p1940773.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,đồng hồ treo tường jeanlee,"thời gian giao hàng quá lâu, hàng bị lỗi bị mặt kính bị vỡ, quá thất vọng.",1.0
26,https://tiki.vn/dong-ho-treo-tuong-jeanlee-p1940773.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,đồng hồ treo tường jeanlee,đồng hồ bé tí xaua hơn teong hình. thata vọng lắm lâm,1.0
27,https://tiki.vn/dong-ho-treo-tuong-jeanlee-p1940773.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,đồng hồ treo tường jeanlee,"Hàng lỗi, trầy xước khi kiểm tra hàng nên vô cùng thất vọng -> tiki cần kiểm tra hàng kỹ hơn, cho dù shop bán đã đóng hộp trước đó",1.0
28,https://tiki.vn/bo-5-mon-phu-kien-chong-rot-airpods-gom-hop-silicon-moc-khoa-day-noi-bao-tai-de-xo-dong-ho-cho-tai-nghe-airpods-p11344399.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,"Bộ 5 món phụ kiện chống rớt Airpods gồm hộp silicon, móc khoá, dây nối, bao tai, đế xỏ đồng hồ cho tai nghe Airpods",mùi cao su rất hôi và khó chịu.làm bị buồn nôn.làm dị ứng.rất là thất vọng.,1.0
29,https://tiki.vn/bo-5-mon-phu-kien-chong-rot-airpods-gom-hop-silicon-moc-khoa-day-noi-bao-tai-de-xo-dong-ho-cho-tai-nghe-airpods-p11344399.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,"Bộ 5 món phụ kiện chống rớt Airpods gồm hộp silicon, móc khoá, dây nối, bao tai, đế xỏ đồng hồ cho tai nghe Airpods",Sao mình ko có móc khoá lạ vậy mong ad kiểm tra lại,1.0
30,https://tiki.vn/combo-di-hoc-balo-chong-gu-chong-nuoc-cao-cap-va-dong-ho-tre-em-mau-ngau-nhien-p14778354.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,"Combo đi học Balo chống gù, chống nước cao cấp và đồng hồ trẻ em (màu ngẫu nhiên)","Chất lượng Balô ko tương xứng với giá. Thực tế giống 40% như giới thiệu. Nếu mua ở chợ tầm dưới 150k, đồng hồ 50k nữa. Thì giá trị sản phẩm < 200k. Khuyên mọi người ko nên mua",1.0
31,https://tiki.vn/combo-di-hoc-balo-chong-gu-chong-nuoc-cao-cap-va-dong-ho-tre-em-mau-ngau-nhien-p14778354.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,"Combo đi học Balo chống gù, chống nước cao cấp và đồng hồ trẻ em (màu ngẫu nhiên)",Tiki cứ đưa giá lên ngút trời rồi giảm 90% chứ thực tế cũng chả đến giá này chả thấy cái chống gù nào đâu cả đc mỗi Síp hàng nhanh,1.0
32,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,Giao hàng nhanh hơn nữa thì sẽ 5 sao,4.0
33,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,Mình đã mua từ hồi tháng 10/2018; dùng tới nay thì thấy pin cũng không trâu lắm đâu. Lần đầu mình mua xong thì có phản hồi và chờ 20 ngày sau Tiki mới giao trả hàng lại.,4.0
34,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,Giao hàng đúng hẹn. sản phẩm sử dụng mẫu mã tương đối phù hợp,3.0
35,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Khá ok, tuy nhiên đo nhịp tim không chính xác, khi mình không đeo đồng hồ vẫn hiện nhịp tim 100 đâu đó.",4.0
36,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"pin trâu, màn hình hơi nhỏ, dễ trầy xước, màu sắc ổn.",4.0
37,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Calo tiêu thụ đo ko chính xác, mình tập lớp group X cardio nhưng ko có option đó nên đành chọn tạm running thì calo tiêu thụ đo dc chỉ khoảng hơn 100, trong khi thực tế với buổi cardio của mình như vậy thì ít cũng phải dc 300-400.",4.0
38,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Đồng hồ đẹp, nhẹ, chất lượng dây tốt, đeo rất thoải mái. Sẽ ủng hộ Xiaomi tiếp",4.0
39,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,4.0
40,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,đóng gói cẩn thận.. hàng mới 100%..mở hộp bật nguồn lên pin còn 55% từ nhà sx...cảm nhận ban đầu khá là ok..để mình sài thời gian coi sao...rồi sẽ góp ý tiếp,4.0
41,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Ban đầu mua về thì pin khá trâu, nhưng xài được một thời gian thì cần phải sạc thường xuyên hơn. Đồng hồ này dành có thể được nói là có những chức năng cơ bản nhất của một chiếc smartwatch.. nhưng đôi khi nghi ngờ về số liệu mà nó thể hiện!",3.0
42,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Mình sử dụng đc 1 tuần, hết 40% pin, có dùng GPS đo hoạt động chạy bộ 4-5 lần. Đánh giá chung là đồng hồ khá ổn trong tầm giá, tuy nhiên đo không chính xác lắm (tầm 70-80%). Đối với mức giá này thì độ chính xác như vậy là có thể châp nhận được.",4.0
43,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,Sản phẩm ổn trong tầm giá. Mặt kính hơi dễ trầy mặc dù được ghi là kính cường lực.,4.0
44,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Đẹp, dễ sử dụng, Dị ứng nhẹ với cổ tay. Khá hài lòng",4.0
45,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,Mình mua được mấy tháng h sạc xong không còn lên nữa. Sản phẩm có bảo hành k.,1.0
46,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,mình dùng chính cho việc chạy bộ & báo cuộc gọi.,4.0
47,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"đồng hồ đáp ứng đủ nhu cầu của mình, theo dõi luyện tập tốt. gps nhận hơi chậm, thông báo cuộc gọi ko hiển thị tên người gọi.",4.0
48,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,Nói chung với giá thành của sản phẩm đúng như QC màn hình nói chung độ phân giải ko cao (pin đc lâu hơn) và vỏ máy làm bằng kim loại thì sẽ cao cấp hơn nhiều,4.0
49,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,ko còn gì để nói ngoài từ thất vọng. ko bằng mua hàng ngoài chợ.,1.0
50,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,Mình mua nhưng máy bị lỗi. bên tiki đã có liên hệ đổi nhưng 3 tuần rồi mình vẫn chưa nhận được. Tiki xem lại giúp mình,4.0
51,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Đồng hồ bị lỗi đã hoàn trả Tiki, thủ tục cũng dễ dàng, mong lần sau mua hàng sẽ ko bị như vậy nữa",3.0
52,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Đồng hồ quá ngon trong tầm giá nhé, về bị lỗi font tiếng Việt phải cài thêm font là hiển thị ngon lành cành đào",4.0
53,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"mọi thứ dùng ko nhg ko tài nào kết nối cập nhật được a gps, không biết lỗi hay ntn",4.0
54,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,Đã nhận hàng và dùng thử. Sản phẩm dùng tốt tròn tầm giá. Tính năng AM PM bị lỗi không hiển thị. Đã tìm trên mạng và kết quả là XIAOMI chưa khắc phục được.,4.0
55,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Dịch vụ đang tụt lùi. Thời gian đặt hàng rất mất thời gian. Xác nhận thanh toán xong, trừ tiền luôn nhưng đơn hàng vẫn không được xác nhận. Gọi điện lên Holine 4-5 lần, sau 3 ngày thanh toán đơn hàng mới đc lập và xác nhận đã thanh toán. Thêm 3 ngày để chuyển hàng đến người mua. Thời gian đấy đủ để mua hàng từ Taobao...",1.0
56,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Đồng hồ sài mượt không lỗi lầm, nhận thông tin cuộc gọi, tin nhắn, facebook, zalo, viber đầy đủ, ghi nhận thông tin số bước chân, đo nhịp tim, đo khoảng cách, GPS ok, đặc biệt pin trâu bò ;))",4.0
57,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,Mua về hơn 10 ngày đồng hồ bị mất kết nối với điện thoại. gọi tiki trả bảo hành thì đợi tiki không hướng dẫn trả bảo hành. mà lại chuyển bộ phận kĩ thuật hỗ trợ. đợi mãi ko thấy ai gọi hỗ trợ. riêng cá nhân đánh giá rất cao dịch vụ giao hàng 24h của tiki. nhưng tiki nên hướng dẫn khách hàng cách trả bảo hành khi khách hàng có yêu cầu.,1.0
58,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,check bảo hành DGW ra có 6 tháng. mà thấy TIKI viết bảo hành 12 tháng chính hãng.,4.0
59,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Đồng hồ có nhiều chức năng thú vị, không vô nước, đi bơi được luôn",4.0
60,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Sản phẩm tốt, đeo khá nhẹ, thoải mái. Thích màu đen mà không giảm giá",4.0
61,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Nhẹ, đeo cảm giác khá thoải mái và cũng khá đẹp. Tuy vậy, trừ chức năng đồng hồ và notification, các chức năng quan trọng khác như steps count và HR, GPS đều không chính xác, không đáng tin cậy. Chịu nước khá tốt, mang đi bơi thoải mái!",1.0
62,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Hàng đẹp, pin lâu. Tuy nhiên có vài vấn đề chưa ưng lắm:",4.0
63,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"khá hài lòng, nhỏ gọn, phù hợp với nữ, nhiều tính năng tuy nhiên độ phân giải không được cao",4.0
64,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Chất lượng sp tốt, giao hàng nhanh. Hơi thất vọng về màu sắc của sp vì không giống như hình ảnh trên web",4.0
65,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Đồng hồ đếm bước đi dựa trên sự chuyển động của tay nên nằm võng đu đưa một hồi bộ đếm tăng liên tục, nói chung nếu nhà ai ko nằm võng thì khá chính xác.",3.0
66,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Hài lòng về sản phẩm, khá bền, có thể mang theo khi chơi thể thao",4.0
67,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Xài tốt, pin xài hơn 1 tuần thì hết có 12%, nhưng sao không kết nối bluetooth được với app mifit, dùng phần mềm thứ 3 thì lại được.",4.0
68,https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Chị nhận đồng hồ Xiaomi Amazfit Bip vào hôm nay nhưng đồng hồ không hoạt động, chị đề nghị cho chị trả lại hàng. Chị đính kèm hình ảnh của sản phẩm.",1.0
