,Link,Name,Comment,Rate
50,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,"Sản phẩm dùng mượt không bị lag hay đứng máy, chơi game ổn định ít bị giật như mọi người nói, 6gb nên đa nhiệm rất tốt mình dùng lướt web đọc thông tin mở nhiều ứng dụng để làm việc soạn bài mà máy chạy rất nhanh. :)) có thể do trúng máy tốt.",5
51,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,"Mình tương đối hài lòng về sản phẩm. Tác vụ mượt mà, pin dùng thoải mái 1 ngày. Sau khi mua về, update lên phiên bản phần mềm mới nhất thì mình không gặp lỗi cam hay lỗi 4G như một số bạn khác. Một số ứng dụng của nhà sx cài mặc định, nếu không thích thì các bạn có thể vào CH Play -> Ứng dụng và trò chơi của tôi -> Đã cài đặt -> Bộ nhớ -> Giải phóng dung lượng, để gỡ bỏ nếu không thích.",5
52,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,"Chỉ trong 1 tuần tui phải đổi tận 3 máy A7. Cái đầu tiên camera bị nhòe và bấm bị đứg. Cái thứ 2 bị lỗi UI camera ok, bin cũg ok. Qua cái thứ ba hiện đang sử dụng camera lại bị nhòe, bin nhanh tụt hơn hai cái đầu bàn phím hiển thị lên chậm, xem video hay ảnh trên facebook zalo cực mờ người cứ bị nhòe nhòe k ro net mà còn thấy được một lớp màu trắng chấm chấm trên ảnh lẫn video. Nên xem lại sản phẩm. Bán giá rất cao mà chất lượng kém vô cùng, không nên quảng cáo tân bốc sản phẩm quá lố như vậy.",1
53,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,Mua lúc giảm giá còn 7tr6 .đáng đồng tiền bác gạo .xài 4 tháng rồi . Tấc cả hệ androi Pin sẽ tuột nhanh nếu bạn tải nhiều ưd ko xài đến ( nên xóa ưd ko xài )ko định dạng máy một thời gan lâu làm máy chậm hao pin. Thĩnh thoãng vô Bảo trì thiết bị > nhận thêm dung lượng > xóa file ko cần thiết > máy mượt ( để nhiều files thừa máy chạy chậm ) - ưd này trên máy chưa hiệu quả lắm bằng một nút chạm. Nhà sx thì đưa nhiều ƯD lên máy mặc định mà người tiêu dùng có xài hết đâu - gam máy nặng thêm -hao pin thêm . Xai hđh androi chịu khó xữ lý tệp ưd zư thừa băg tay chút ko như IOS . Mấy ae cứ bảo hao pin .máy chậm là thế . Tóm lại .máy êm .tầm hơn 7tr là ngon bổ rẽ .canh gam giá là mua nhé.,5
54,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,Máy bị mất mạng ...pin xuống nhanh...bù lại thì sạc tạm chấp nhận...đang dùng bt thì mây bị khởi động lại như vừa bóc máy vậy 🤣🤣🤣,3
55,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,Mình mua duoc 1 tuan. Xài ok k co lỗi gi. 4g ổn lqmb cung k bi lỗi gi. Pin tạm duoc,5
56,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,Mình mua 31/1/2019 giá 6990 Sau khi dùng 4 ngày thấy như sau: Pin dùng chơi game thấy tụt nhanh và máy cũng khá nóng Còn để không thì 1 ngày hao hết 12% cũng ok. 3g dùng ổn định và ko thấy bị lỗi reset máy như mấy ông nói trước đây Máy ảnh chụp bình thường ko nét lắm như quảng cáo 24MP,4
57,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,Mơi ra tưởng máy ok lăm mua về mới thấy máy nó tệ sai lầm khi mua.tính ra giá gần 9tr ram 6gb bộ nhớ 128gb mà qá tệ chán,1
58,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,"Máy mới mua vài ngày sao hay bị rớt mạng quá... Còn chụp hình tuyệt...pin tạm đc,xuống cũng nhanh...giờ muốn đổi cái khác đc ko",3
59,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,"Mình mua được gần một tuần rồi. Qua thời gian sử dụng mình thấy khá ổn, 4G căng đét không bị tụt xuống 2G như mọi người bảo, pin thì tụt hơi nhanh, có 2 lần đang dùng thì bị khởi động lại, còn tất cả mình thấy ok",5
60,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,"Mình mới mua dc 3 ngày, tất cả tạm thời đều okie chỉ có 1 cái ko hài lòng là pin tuột khá nhanh. Tuy máy mới nhưng tốc độ tuột pin lại ngang với j7 prime mà mình đã dùng 2 năm (hiện tại mình vẫn dùng con j7p song song với a7 nên đã so sánh được điều này). Mong NSX xem lại điều này.",3
61,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,Minh đã xài gần 2 tháng cảm thấy máy rất rất là tốt ưng ý camera chụp đẹp . chơi game mượt ko bị lắc nói chung rất ưng ý .đang buồn là nhân viên cắt dán lỡ tay cắt phạm vào camera 1 đường làm mất phẩm mỹ,5
62,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,Máy khá ổn trobn tầm giá . Loa hơi kém . V thui . Ms mua mấy hum hnay đã xg 500k r 😶,4
63,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,"Máy xài tạm ổn, pin tụt hơi nhanh, không có sạc nhanh, chân sạc micro, bắt sóng wifi, sóng đàm thoại kém nên 3*",3
64,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,"Sau 1 tuần dùng máy mua từ 31.12.2018 giá 8tr 990k thì máy chạy mượt chơi các game nặng ổn định ko giạt lag và có nhiều tính năng mới lạ,camera trước sau chụp nét,pin cầm từ 6h đến 9h xài liên tục bằng wifi tùy vào tác vụ và time chờ của máy khá tốt khi ko bật wifi để 9h 10h tuột có 6% so vs j7 prime và máy ko có hổ trợ sạc nhanh nên bù lại cốc sạc vô khá ổn khoảng 2h-2h20p gần bằng time sạc của j7 prime là 1h55p-2h15p,ram với rom (bộ nhớ máy) khá cao nên k cần gắn thêm thẻ nhớ vẫn chứa đc nhìu hình vs clip,nói chung máy tốt trong tầm giá chỉ tiéc là ko có đèn thông báo nhưng đc cái là có thông bals khi pin đầy và mình tiếc thêm cái nữa là mới mua hôm 31.12.2018 giá 8tr 990k mà qua 1.1.2019 còn 8tr 290k làm mình lổ hết 700k và mất thêm 1 năm bh với 6 tháng bảo hành rơi vỡ thôi.",5
65,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,máy cũng khá ngon chạy khá mượt camera thì quá tuyệt thế mà sạc nhanh không được nên hơi tiếc,3
66,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,"Máy xài ổn mà mọi người, hôm mình tính lấy A8 nhưng hết hàng nên lấy A7 này khi lấy cũng phân vân lắm nhưng minh đã ra Tgdd rồi mà k mua thì mất công nên quyết định lấy em nó vì hôm đó là ngày cuối của chương trình khuyến mãi. Mình k chơi game và cũng ít chụp hình nên thấy xài ổn với 7trieu bỏ ra thì mình hài lòng.",5
67,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,"Lỗi sóng internet đang 4g tụt xuống E tắt máy khởi động lại mới lên được 4g ngày bị 2,3 lần mong nhà sx khắc phục",1
68,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,Mình đã xài gần 1 tháng thấy máy rất ok .còn về bin muốn xài trâu lâu hết .thì các bạn nên tắt ứng dụng display hiệu thị đồng hồ khi tắt máy nên tắt cái đó đi thì xài bin rất là trâu . còn camera thì chụp rất đẹp sau khi cập nhật phần mềm mới thì .chơi game cung rất ok .bạn nào muốn mua thì .mình thích thì mình mua đừng nghe đánh ngta nói này nói kia .ý kiến riêng của mình ....,5
69,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,"Mình mới mua sản phẩm samsung a7 bản 128g dùng gần tháng rồi mà không phát hiển máy bị lỗi gì cả. Không nóng máy, chụp ảnh đẹp, nhất là với bạn gái camera trước ảo nòi. Mình thì ko thích camera trước cho lắm vì nó tô phấn lên mặt ko với con zai. Mình mua máy về cài nhiều ứng dụng camera cho khách nhưng thấy máy ko bị treo. Vào mạng nhanh. Nói chung a7 bản 128 mua rất đáng tiền.",4
70,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,"128GB. máy đẹp , vừa tay sang trọng pin cũng khá ồn lâu giảm, không game va xem video có thể dùng hơn 1 ngày niếu nghe gọi nhiều . chơi game cũng ok liên quân 4 trận nghe gọi lướt wep cũng ok gần đến tối sạc đi ngủ là vứa . sạc chậm mình nghĩ thì hay hơn cho máy nghĩ nghơi , sạc nhanh lại dùng máy tiếp tuổi thọ máy giảm .",5
71,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,Mới mua bản 128gb. Thấy ổn. Chưa phát hiện lỗi. Xài bình thường pin duy trì được 1 ngày.,4
72,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,"Chào mọi người, mình đã sử dụng máy 3 ngày và xin chia sẻ như sau: 1. Cảm giác đầu tiên khi cầm máy phải nói là: ""quá nhẹ"", máy nhìn đẹp và các tác vụ liên quan với màn hình tốt,nhạy. 2. Cấu hình của máy chính là yếu tố làm mình chọn máy này, Ram 6GB, bộ nhớ 128GB, chip cũng cho hiệu năng tốt. 3. Về camera rất chuyên nghiệp cho sản phẩm ảnh, video rất tuyệt vời. 4. Điểm trừ cho máy mà bị nói nhiều nhất là khả năng kết nối sim 4G. Khi để sim 4G ở cài đặt ""tự động chọn 2G,3G,LTE"" sẽ ko thể vào mạng ổn định đc. Điểm trừ này vẫn còn khắc phục đc bằng cách cài đặt mạng để ""chỉ 3G"" sẽ cho mạng H+ ổn định. 5. Điểm trừ nặng nhất, chưa khắc phục đc là tốc độ sạc điện của máy quá chậm.",3
73,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,"Sản phẩm A7 2018 bị quá nhiều lỗi, bị lỗi 4g rất nghiêm trọng. Mới mua được 2 tuần cảm thấy thất vọng, mai đem trả máy.",1
74,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,Tạm ổn. Pin hết nhanh. Chơi Game máy nóng sau 2 trận Liên quân liên tục thì tự động restart.,3
75,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,Máy xài hay tự khởi động lại.đổi lại cái mới cũng bị y như vậy mong nhà sx xem lại lổi này chứ như vậy làm sao bán cho khách hàng được,2
76,https://www.thegioididong.com/dtdd/samsung-galaxy-a7-2018-128gb,Điện thoại Samsung Galaxy A7 (2018) 128GB,Mới mua 5 ngày chơi game bị treo máy cúp nguồn 3 4 lần bị lỗi rồi chán thật,2
