Link,Name,Comment,Rate
https://tiki.vn/dong-ho-do-ap-suat-lop-xe-bang-co-cho-o-to-xe-may-p2872041.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng hồ đo áp suất lốp xe bằng cơ cho ô tô xe máy,Chất lượng sản phẩm hoàn thiện ko tốt. Mặt kính bị xước như đã dùng rồi. Keo dán mặt đồng hồ và tay cầm bị tràn ra ngoài. Đo áp suất hơi khó,2
https://tiki.vn/dong-ho-treo-tuong-jeanlee-p1940773.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,đồng hồ treo tường jeanlee,mua về bị vỡ kính mất mỹ quan mong nhà sx chúvys hơn,1
https://tiki.vn/dong-ho-treo-tuong-jeanlee-p1940773.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,đồng hồ treo tường jeanlee,"Sản phẩm giao tới bị bể mặt kính, nên quyết định tháo kính bể ra xài luôn. Hình thức đơn giản, dễ đọc giờ.",3
https://tiki.vn/dong-ho-treo-tuong-jeanlee-p1940773.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,đồng hồ treo tường jeanlee,"thời gian giao hàng quá lâu, hàng bị lỗi bị mặt kính bị vỡ, quá thất vọng.",1
https://tiki.vn/dong-ho-treo-tuong-jeanlee-p1940773.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,đồng hồ treo tường jeanlee,đồng hồ bé tí xaua hơn teong hình. thata vọng lắm lâm,1
https://tiki.vn/dong-ho-treo-tuong-jeanlee-p1940773.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,đồng hồ treo tường jeanlee,"Hàng lỗi, trầy xước khi kiểm tra hàng nên vô cùng thất vọng -> tiki cần kiểm tra hàng kỹ hơn, cho dù shop bán đã đóng hộp trước đó",1
https://tiki.vn/bo-5-mon-phu-kien-chong-rot-airpods-gom-hop-silicon-moc-khoa-day-noi-bao-tai-de-xo-dong-ho-cho-tai-nghe-airpods-p11344399.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,"Bộ 5 món phụ kiện chống rớt Airpods gồm hộp silicon, móc khoá, dây nối, bao tai, đế xỏ đồng hồ cho tai nghe Airpods",mùi cao su rất hôi và khó chịu.làm bị buồn nôn.làm dị ứng.rất là thất vọng.,1
https://tiki.vn/bo-5-mon-phu-kien-chong-rot-airpods-gom-hop-silicon-moc-khoa-day-noi-bao-tai-de-xo-dong-ho-cho-tai-nghe-airpods-p11344399.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,"Bộ 5 món phụ kiện chống rớt Airpods gồm hộp silicon, móc khoá, dây nối, bao tai, đế xỏ đồng hồ cho tai nghe Airpods",Sao mình ko có móc khoá lạ vậy mong ad kiểm tra lại,1
https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,Giao hàng đúng hẹn. sản phẩm sử dụng mẫu mã tương đối phù hợp,3
https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Ban đầu mua về thì pin khá trâu, nhưng xài được một thời gian thì cần phải sạc thường xuyên hơn. Đồng hồ này dành có thể được nói là có những chức năng cơ bản nhất của một chiếc smartwatch.. nhưng đôi khi nghi ngờ về số liệu mà nó thể hiện!",3
https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,Mình mua được mấy tháng h sạc xong không còn lên nữa. Sản phẩm có bảo hành k.,1
https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,ko còn gì để nói ngoài từ thất vọng. ko bằng mua hàng ngoài chợ.,1
https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Đồng hồ bị lỗi đã hoàn trả Tiki, thủ tục cũng dễ dàng, mong lần sau mua hàng sẽ ko bị như vậy nữa",3
https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Dịch vụ đang tụt lùi. Thời gian đặt hàng rất mất thời gian. Xác nhận thanh toán xong, trừ tiền luôn nhưng đơn hàng vẫn không được xác nhận. Gọi điện lên Holine 4-5 lần, sau 3 ngày thanh toán đơn hàng mới đc lập và xác nhận đã thanh toán. Thêm 3 ngày để chuyển hàng đến người mua. Thời gian đấy đủ để mua hàng từ Taobao...",1
https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,Mua về hơn 10 ngày đồng hồ bị mất kết nối với điện thoại. gọi tiki trả bảo hành thì đợi tiki không hướng dẫn trả bảo hành. mà lại chuyển bộ phận kĩ thuật hỗ trợ. đợi mãi ko thấy ai gọi hỗ trợ. riêng cá nhân đánh giá rất cao dịch vụ giao hàng 24h của tiki. nhưng tiki nên hướng dẫn khách hàng cách trả bảo hành khi khách hàng có yêu cầu.,1
https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Nhẹ, đeo cảm giác khá thoải mái và cũng khá đẹp. Tuy vậy, trừ chức năng đồng hồ và notification, các chức năng quan trọng khác như steps count và HR, GPS đều không chính xác, không đáng tin cậy. Chịu nước khá tốt, mang đi bơi thoải mái!",1
https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Đồng hồ đếm bước đi dựa trên sự chuyển động của tay nên nằm võng đu đưa một hồi bộ đếm tăng liên tục, nói chung nếu nhà ai ko nằm võng thì khá chính xác.",3
https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Chị nhận đồng hồ Xiaomi Amazfit Bip vào hôm nay nhưng đồng hồ không hoạt động, chị đề nghị cho chị trả lại hàng. Chị đính kèm hình ảnh của sản phẩm.",1
https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,Hiện mình làm mất hoá đơn mua hàng của tiki vào ngày hôm qua . Mình mua đồng hồ xiaomi amazfit bip . Mình gọi lên xiaomi hỏi về chế độ bảo hành thì xiaomi yêu cầu hoá đơn mua hàng tại tiki . Như vậy mình nhờ in lại hoá đơn được không ạ ?,3
https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Mua hàng về kết nối với điện thoại không được, gửi bảo hành 2 lần, 2 lần nhận lại hành bảo hành điều không thể kết nối được với điện thoại. Tóm lại tốn gần 1,7 triệu và 20 ngày chờ đợi kết quả là con số 0",1
https://tiki.vn/dong-ho-thong-minh-xiaomi-amazfit-bip-hang-chinh-hang-p1664135.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Xiaomi Amazfit Bip - Hàng Chính Hãng,"Màn hình hiển thị không sắc nét cho lắm nên pin xài được lâu. kết nối với 1 số điện thoại thì khi có cuộc gọi đến không hiển thị được tên và số điện thoại trên đồng hồ, chức năng nhận và tắt cuộc gọi hầu như không sử dụng được. Tin nhắn hiển thị Tiếng Việt có dấu bị lỗi, không có chỗ chỉnh ngôn ngữ đồng hồ. Giá cả và chức năng hợp lý đáng mua, nhưng không đánh giá cao các ý kiến vừa nêu.",3
https://tiki.vn/combo-di-hoc-balo-chong-gu-chong-nuoc-cao-cap-va-dong-ho-tre-em-mau-ngau-nhien-p14778354.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,"Combo đi học Balo chống gù, chống nước cao cấp và đồng hồ trẻ em (màu ngẫu nhiên)",Tiki cứ đưa giá lên ngút trời rồi giảm 90% chứ thực tế cũng chả đến giá này chả thấy cái chống gù nào đâu cả đc mỗi Síp hàng nhanh,1
https://tiki.vn/dong-ho-dien-tu-tre-em-f91-p7968664.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng hồ điện tử trẻ em F91,"Hàng mã quá, chưa được 24h mà đã rơi mất nút bấm giờ lúc nào rùi.",1
https://tiki.vn/dong-ho-dien-tu-tre-em-f91-p7968664.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng hồ điện tử trẻ em F91,Đồng hồ này không có tiếng nên không nghe được báo thức.,2
https://tiki.vn/dong-ho-thong-minh-smartwatch-cao-cap-x6-man-hinh-cong-p4125015.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Smartwatch Cao Cấp X6 Màn Hình Cong,"Về hình thức và mẫu mã OK, cảm ứng tốt, cần cải tiến về sóng vì nghe gọi bị chập trờn, nhiều trường hợp bị mất sóng.",3
https://tiki.vn/dong-ho-thong-minh-smartwatch-cao-cap-x6-man-hinh-cong-p4125015.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Smartwatch Cao Cấp X6 Màn Hình Cong,"quá tệ chưa xài đã hư , dây bị đứt, các bạn không mua",1
https://tiki.vn/dong-ho-thong-minh-smartwatch-cao-cap-x6-man-hinh-cong-p4125015.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Smartwatch Cao Cấp X6 Màn Hình Cong,chưa sài mà pin phù.đặt màu đen lại đưa màu trắng làm ăn gì sống nhăn vậy,1
https://tiki.vn/dong-ho-thong-minh-smartwatch-cao-cap-x6-man-hinh-cong-p4125015.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Smartwatch Cao Cấp X6 Màn Hình Cong,"mới nhận hàng mà pin đã bị phù, nhờ tiki đổi lại giúp",2
https://tiki.vn/keo-dan-giay-dong-ho-selleys-kwik-grip-35ml-p4497007.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,"Keo dán giày, đồng hồ Selleys Kwik Grip 35ML",Dính vài bữa thì cũng bong ra.......................,3
https://tiki.vn/keo-dan-giay-dong-ho-selleys-kwik-grip-35ml-p4497007.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,"Keo dán giày, đồng hồ Selleys Kwik Grip 35ML",Mua về để dán giày hở đế nhưng khổ là keo màu vàng chứ ko phải keo trong suốt nên nếu dán đồ da sẽ bị lộ keo màu vàng ra bên ngoài.,2
https://tiki.vn/keo-dan-giay-dong-ho-selleys-kwik-grip-35ml-p4497007.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,"Keo dán giày, đồng hồ Selleys Kwik Grip 35ML",Ống keo không có vòi nhỏ nên khi dán vào kẻ hở thì keo bị dính lem ra bên ngoài trông rất mất thẩm mỹ.,3
https://tiki.vn/keo-dan-giay-dong-ho-selleys-kwik-grip-35ml-p4497007.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,"Keo dán giày, đồng hồ Selleys Kwik Grip 35ML","Mua về dán mãi ko dính cái đế, lại còn bẩn giày hơn, cứ loang bẩn ra, rồi màu vàng. Đã thế vừa mua xong thì sale sốc lại cang bực",1
https://tiki.vn/keo-dan-giay-dong-ho-selleys-kwik-grip-35ml-p4497007.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,"Keo dán giày, đồng hồ Selleys Kwik Grip 35ML","Keo dán tiền nào của nấy, không có tác dụng mấy khi dán đế giày thể thao.",2
https://tiki.vn/dong-ho-the-thao-garmin-instinct-hang-chinh-hang-p7994852.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thể Thao Garmin Instinct - Hàng Chính Hãng,"Về sản phẩm garmin, tôi khá hài lòng về sản phẩm. Nhưng còn chất lượng của tiki thì tôi thấy thât vọng. Vì sản phẩm khuyến mại đi kèm tới giờ này vẫn chưa nhận được. Tôi không nghĩ là mình phải chờ lâu đến thế, hay là đồ khuyến mại thì tiki không cần phái xử lí nhanh...???",3
https://tiki.vn/dong-ho-the-thao-garmin-instinct-hang-chinh-hang-p7994852.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thể Thao Garmin Instinct - Hàng Chính Hãng,"Mặc dù tiki ghi là trả góp 12 tháng 0% lãi suất với thẻ tín dụng, nhưng dường như đã cố tình quên rằng trả góp chỉ áp dụng với những đơn hàng có MỘT sản phẩm >3.000.000đ. Trong trường hợp này tiki cố tình thêm hàng khuyến mãi là tai nghe bluetooth nhằm làm khách hàng không thỏa mãn điều kiện trả góp từ phía ngân hàng, và cũng không cho lựa chọn KHÔNG lấy quà tặng.",1
https://tiki.vn/dong-ho-thong-minh-smartwatch-inwatch-a1-p584614.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Smartwatch Inwatch A1,Sao không gọi dt được vậy ?,1
https://tiki.vn/dong-ho-thong-minh-smartwatch-inwatch-a1-p584614.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Smartwatch Inwatch A1,sài đc 2 tháng là hư,1
https://tiki.vn/dong-ho-thong-minh-smartwatch-inwatch-a1-p584614.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Smartwatch Inwatch A1,mau hết pin và màn hình lúc mở keo dán ra có vết trầy . đổng hồ không mới 100% . thật sự thất vọng.,1
https://tiki.vn/dong-ho-thong-minh-smartwatch-inwatch-a1-p584614.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Smartwatch Inwatch A1,Tôi muốn bảo hành đồng hồ có được không hả shop?bảo hành như thế nào,1
https://tiki.vn/dong-ho-thong-minh-smartwatch-inwatch-a1-p584614.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Smartwatch Inwatch A1,"Mình mua về & xem như lì xì gần 500k cho xã hội. Pin kém, sạc lâu, khó điều chỉnh, nặng tay, màn hình bự chang (dù tay mình khá to) & kết nối chậm với android, ko đối với iphone. Phải bấm nút mới xem được giờ.",1
https://tiki.vn/dong-ho-thong-minh-smartwatch-inwatch-a1-p584614.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Smartwatch Inwatch A1,Đặt hàng hộ người yêu trong trại chơi cho đỡ buồn.,1
https://tiki.vn/dong-ho-nam-the-thao-skmei-1335-dha508-p2792001.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng hồ Nam thể thao SKMEI 1335 - DHA508,không có phụ kiện tháo dây hay hộp gì cả :(chỉ được bọc túi bóng không,3
https://tiki.vn/dong-ho-nam-the-thao-skmei-1335-dha508-p2792001.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng hồ Nam thể thao SKMEI 1335 - DHA508,"đặt màu đen giao màu vàng, làm mình phải gửi trả lại.",2
https://tiki.vn/dong-ho-nam-crnaira-cr8333-sieu-mong-day-thep-manh-p9729119.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Nam Crnaira cr8333 Siêu Mỏng Dây Thép Mành,"mẫu đẹp, mà ruột hư, mình ở Sài Gòn đổi trả bao giờ mới được đây",1
https://tiki.vn/dong-ho-nu-halei-hl356-day-vang-p8847507.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng hồ Nữ Halei - HL356 Dây vàng,sản phẩm giao bị sai màu so với đơn đặt hàng. yêu cầu nhà cung cấp giao lại hàng sớm nhất có thể.,2
https://tiki.vn/dong-ho-nu-halei-hl356-day-vang-p8847507.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng hồ Nữ Halei - HL356 Dây vàng,Khá thất vọng vì dây rão và màu xỉn khi nhận hàng.,2
https://tiki.vn/dong-ho-thong-minh-apple-watch-series-4-gps-aluminum-case-with-sport-loop-vn-a-hang-chinh-hang-p4741057.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Apple Watch Series 4 GPS Aluminum Case With Sport Loop VN/A - Hàng Chính Hãng,Hơi thất vọng vì sản phẩm mình nhận được có 1 vết móp nhỏ phía trên nut crown. Ngoài cái đó ra thì hài lòng,1
https://tiki.vn/day-deo-silicon-cho-apple-watch-42mm-44mm-kakapi-hang-chinh-hang-p7510853.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Dây đeo silicon cho Apple Watch 42mm / 44mm Kakapi - Hàng chính hãng,Tôi mua màu trắng - mà giao màu kem ?! shop có màu trắng không ? tôi mua thêm 1 sợi ?,3
https://tiki.vn/mieng-dan-cuong-luc-3d-cho-apple-iwatch-apple-watch-42-mm-hang-chinh-hang-p2589851.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Miếng Dán Cường Lực 3D Cho Apple iWatch / Apple Watch 42 mm - Hàng Chính Hãng,Mặt đồng hồ cấn vào điên thoại thế là nứt kính.,3
https://tiki.vn/dong-ho-thong-minh-smartwatch-a1-tieng-viet-swa1-p587911.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh SmartWatch A1 Tiếng Việt SWA1,"rất hay mua hàng ở tiki nhưng lần này k hài lòng lắm. mẫu mã đẹp, cảm ứng cũng nhạy nhưng không thể kết nối với đt được, thử với nhiều app khác nhau đều không được",3
https://tiki.vn/dong-ho-thong-minh-smartwatch-a1-tieng-viet-swa1-p587911.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh SmartWatch A1 Tiếng Việt SWA1,"Mới mua về và sạc thì dùng đc, đến ngày thứ 2 thì pin phồng lên và không bật đc nữa. Yêu cầu đổi hàng",1
https://tiki.vn/dong-ho-thong-minh-smartwatch-a1-tieng-viet-swa1-p587911.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh SmartWatch A1 Tiếng Việt SWA1,"Pịn bị sần sùi, hôm sạc đầy rồi hay sập nguồn. Cho đổi hàng",2
https://tiki.vn/dong-ho-thong-minh-smartwatch-a1-tieng-viet-swa1-p587911.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh SmartWatch A1 Tiếng Việt SWA1,xin cho tôi đổi đồng hồ nó bị nỗi ở cài đặt ngày .cho đổi,1
https://tiki.vn/dong-ho-thong-minh-apple-watch-series-4-gps-aluminum-case-with-sport-band-vn-a-hang-chinh-hang-p4732067.html?src=search&2hi=1&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Thông Minh Apple Watch Series 4 GPS Aluminum Case With Sport Band VN/A - Hàng Chính Hãng,1. Giao hàng không cẩn thận: chở hàng giá trị mà không dùng thùng - gác trên thân xe,3
https://tiki.vn/dong-ho-nam-day-da-skmei-9058-dha278-p3244259.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Nam Dây Da SKMEI 9058 - DHA278,dùng 1 thời gian không lâu thì mấy cái số la mã bị bung!!,3
https://tiki.vn/dong-ho-nam-day-da-skmei-9058-dha278-p3244259.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Nam Dây Da SKMEI 9058 - DHA278,"Đã nhận hàng. Không biết TiKi có bán hàng fack không chứ tôi thấy mở hộp ra thứ đập vào mắt đầu tiên là mặt kính rất rất tệ, quá mờ luôn... Chấm 5.5đ cho con đồng hồ này",2
https://tiki.vn/dong-ho-nam-day-da-skmei-9058-dha278-p3244259.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Nam Dây Da SKMEI 9058 - DHA278,"sản phẩm chất lượng quá kém, chạy sai giờ liên tục.",1
https://tiki.vn/dong-ho-nam-day-da-skmei-9058-dha278-p3244259.html?src=search&2hi=0&keyword=%C4%91%E1%BB%93ng+h%E1%BB%93,Đồng Hồ Nam Dây Da SKMEI 9058 - DHA278,"Mình mua tặng bạn. Nhìn chung hoạt động được, nhưng hơi thất vọng. Chữ số thì sai, mặt đồng hồ thì mờ mờ. Hộp thì xước đủ kiểu. Kiểu như hàng tồn ấy ~~",2
